toll_booth,gantry,month,ac_a_current,ac_b_current,rs485_temperature,mains_power_220_current,mains_power_l1_voltage,mains_power_l2_voltage,smr_dc_current,smr_dc_voltage
新市,03F-277.7N,2024-10,0.9524193548387098,0.8275537634408602,21.43521505376344,10.161827956989248,114.95564516129032,115.24637096774192,59.20873655913979,26.750940860215056
新市,03F-277.7N,2024-11,0.8909722222222223,0.6984722222222222,20.77958333333333,9.952499999999999,115.4101388888889,115.75277777777778,59.39319444444445,26.74888888888889
新市,03F-277.7N,2024-12,0.7969086021505376,0.6025537634408602,20.101075268817205,9.757930107526882,115.25577956989247,115.57970430107527,59.51518817204301,26.749193548387098
新市,03F-277.7N,2025-01,0.7193548387096774,0.5834677419354839,19.893951612903226,9.64529569892473,115.39865591397849,115.74583333333334,59.5119623655914,26.7505376344086
新市,03F-277.7N,2025-02,0.7138392857142858,0.5818452380952381,20.066517857142856,9.677380952380952,115.32425595238094,115.67901785714285,59.737500000000004,26.755505952380954
新市,03F-277.7N,2025-03,0.8170698924731182,0.6485215053763441,20.473252688172042,9.835618279569891,115.3896505376344,115.8133064516129,59.62580645161291,26.751612903225805
新市,03F-277.7N,2025-04,0.9393055555555556,0.7513888888888889,21.06361111111111,11.462222222222222,116.42805555555556,116.86916666666666,59.506388888888885,26.75111111111111
新市,03F-277.7N,2025-05,0.9572916666666667,0.9218749999999999,21.5125,10.282291666666666,114.61041666666667,115.03229166666665,59.56145833333333,26.74895833333333
新市,03F-284.0S,2024-06,0.9177777777777778,0.82875,21.105,11.381944444444445,117.10958333333333,117.39124999999999,58.563472222222224,26.748055555555553
新市,03F-284.0S,2024-07,1.0556451612903226,0.8673387096774193,19.214381720430104,54.07231182795699,156.19422043010752,156.36774193548385,58.368817204301074,26.712634408602153
新市,03F-284.0S,2024-08,1.0954301075268817,1.002284946236559,16.22244623655914,10.144220430107527,116.85255376344085,117.00766129032257,58.189516129032256,26.750806451612902
新市,03F-284.0S,2024-09,1.1793055555555556,0.9131944444444444,16.150694444444444,11.573055555555555,117.5225,117.65722222222222,58.38527777777778,26.750138888888888
新市,03F-284.0S,2024-10,1.0330645161290322,0.9538978494623656,15.787500000000001,12.771908602150537,118.75282258064516,118.68306451612904,58.38266129032258,26.744489247311826
新市,03F-284.0S,2024-11,0.9206944444444445,0.8023611111111111,15.28111111111111,11.240138888888888,117.72277777777778,117.63583333333332,58.57180555555556,26.743194444444445
