Station,gantry,Latitude,Longitude,Lane Count,Month,Estimated Monthly Consumption (kWh),ClimateType
樹林,03F-030.1SN,24.96255,121.530572,3.0,6,2010.0,-0.44926429602274004
樹林,03F-030.1SN,24.96255,121.530572,3.0,7,1839.0,0.00910601036744392
樹林,03F-030.1SN,24.96255,121.530572,3.0,7,2399.5,0.00910601036744392
樹林,03F-030.1SN,24.96255,121.530572,3.0,7,2160.5,0.00910601036744392
樹林,03F-030.1SN,24.96255,121.530572,3.0,8,1763.5,0.56374460848959
樹林,03F-030.1SN,24.96255,121.530572,3.0,8,2399.5,0.56374460848959
樹林,03F-030.1SN,24.96255,121.530572,3.0,8,2160.5,0.56374460848959
樹林,03F-030.1SN,24.96255,121.530572,3.0,9,1763.5,0.2121481540102972
樹林,03F-030.1SN,24.96255,121.530572,3.0,9,2310.5,0.2121481540102972
樹林,03F-030.1SN,24.96255,121.530572,3.0,9,2090.0,0.2121481540102972
樹林,03F-030.1SN,24.96255,121.530572,3.0,10,1739.5,-0.18841529923958059
樹林,03F-030.1SN,24.96255,121.530572,3.0,10,2310.5,-0.18841529923958059
樹林,03F-030.1SN,24.96255,121.530572,3.0,10,2090.0,-0.18841529923958059
樹林,03F-030.1SN,24.96255,121.530572,3.0,11,1739.5,-0.441258836782982
樹林,03F-030.1SN,24.96255,121.530572,3.0,11,2028.0,-0.441258836782982
樹林,03F-030.1SN,24.96255,121.530572,3.0,11,1902.0,-0.441258836782982
樹林,03F-030.1SN,24.96255,121.530572,3.0,12,2028.0,-0.5599181153686442
樹林,03F-030.1SN,24.96255,121.530572,3.0,12,1902.0,-0.5599181153686442
樹林,03F-033.7S,24.978881,121.502381,3.0,4,1129.0,-0.7173361075182054
樹林,03F-033.7S,24.978881,121.502381,3.0,5,1129.0,-0.6552001304275773
樹林,03F-033.7S,24.978881,121.502381,3.0,6,1156.5,-0.4470995626703428
樹林,03F-033.7S,24.978881,121.502381,3.0,7,1156.5,0.038093943195352586
樹林,03F-033.7S,24.978881,121.502381,3.0,8,1139.0,0.6059242152338247
樹林,03F-033.7S,24.978881,121.502381,3.0,9,1139.0,0.2381087189375865
樹林,03F-033.7S,24.978881,121.502381,3.0,10,1044.0,-0.19707483127835262
樹林,03F-033.7S,24.978881,121.502381,3.0,11,1044.0,-0.383925263199946
樹林,03F-033.8N,24.978586,121.501744,3.0,4,1131.5,-0.7176272683975865
樹林,03F-033.8N,24.978586,121.501744,3.0,5,1131.5,-0.6553090381445825
樹林,03F-033.8N,24.978586,121.501744,3.0,6,1143.0,-0.44726306897167317
樹林,03F-033.8N,24.978586,121.501744,3.0,7,1143.0,0.03778092743516251
樹林,03F-033.8N,24.978586,121.501744,3.0,8,1129.0,0.605556502672746
樹林,03F-033.8N,24.978586,121.501744,3.0,9,1129.0,0.2377270148282951
樹林,03F-033.8N,24.978586,121.501744,3.0,10,1040.5,-0.1976282385111543
樹林,03F-033.8N,24.978586,121.501744,3.0,11,1040.5,-0.3837494483624346
樹林,03F-039.4SN,24.975247,121.454925,4.0,3,1969.5,-0.806102791653051
樹林,03F-039.4SN,24.975247,121.454925,4.0,3,2777.0,-0.806102791653051
樹林,03F-039.4SN,24.975247,121.454925,4.0,4,1969.5,-0.7376057199214496
樹林,03F-039.4SN,24.975247,121.454925,4.0,4,2777.0,-0.7376057199214496
樹林,03F-039.4SN,24.975247,121.454925,4.0,5,1870.0,-0.6619736117312954
樹林,03F-039.4SN,24.975247,121.454925,4.0,5,2414.0,-0.6619736117312954
樹林,03F-039.4SN,24.975247,121.454925,4.0,6,1870.0,-0.4593510374186271
樹林,03F-039.4SN,24.975247,121.454925,4.0,6,2414.0,-0.4593510374186271
樹林,03F-039.4SN,24.975247,121.454925,4.0,7,2056.0,0.01470229776167006
樹林,03F-039.4SN,24.975247,121.454925,4.0,7,2702.5,0.01470229776167006
樹林,03F-039.4SN,24.975247,121.454925,4.0,8,2056.0,0.5776715579247468
樹林,03F-039.4SN,24.975247,121.454925,4.0,8,2702.5,0.5776715579247468
樹林,03F-039.4SN,24.975247,121.454925,4.0,9,1992.5,0.2204248877080802
樹林,03F-039.4SN,24.975247,121.454925,4.0,9,2165.5,0.2204248877080802
樹林,03F-039.4SN,24.975247,121.454925,4.0,10,1992.5,-0.22314830422988152
樹林,03F-039.4SN,24.975247,121.454925,4.0,10,2165.5,-0.22314830422988152
樹林,03F-049.8SN,24.943825,121.365275,4.0,3,1926.5,-0.8140255366300906
樹林,03F-049.8SN,24.943825,121.365275,4.0,4,1926.5,-0.7365472628320603
樹林,03F-049.8SN,24.943825,121.365275,4.0,5,1861.0,-0.6584851587596879
樹林,03F-049.8SN,24.943825,121.365275,4.0,6,1861.0,-0.4049573614509194
樹林,03F-049.8SN,24.943825,121.365275,4.0,7,1977.0,0.08169270077481382
樹林,03F-049.8SN,24.943825,121.365275,4.0,8,1977.0,0.6679653343050055
樹林,03F-049.8SN,24.943825,121.365275,4.0,9,1825.5,0.22634125686549006
樹林,03F-049.8SN,24.943825,121.365275,4.0,10,1825.5,-0.2572757674143364
樹林,03F-052.5SN,24.936025,121.3419,4.0,4,2025.5,-0.7352253395976769
樹林,03F-052.5SN,24.936025,121.3419,4.0,5,2025.5,-0.65594895713619
樹林,03F-052.5SN,24.936025,121.3419,4.0,6,2077.5,-0.388268171137368
樹林,03F-052.5SN,24.936025,121.3419,4.0,7,2077.5,0.10310808712343263
樹林,03F-052.5SN,24.936025,121.3419,4.0,8,1962.0,0.6962175173395204
樹林,03F-052.5SN,24.936025,121.3419,4.0,9,1962.0,0.2399473386127403
樹林,03F-052.5SN,24.936025,121.3419,4.0,10,2069.0,-0.25300338959452034
樹林,03F-052.5SN,24.936025,121.3419,4.0,11,2069.0,-0.3592842137546637
樹林,03F-055.9SN,24.930225,121.312458,4.0,4,1885.0,-0.7343328873470655
樹林,03F-055.9SN,24.930225,121.312458,4.0,5,1885.0,-0.6544398984745136
樹林,03F-055.9SN,24.930225,121.312458,4.0,6,1982.0,-0.3779951433752411
樹林,03F-055.9SN,24.930225,121.312458,4.0,7,1982.0,0.11612193689722608
樹林,03F-055.9SN,24.930225,121.312458,4.0,8,1983.0,0.7133651164109712
樹林,03F-055.9SN,24.930225,121.312458,4.0,9,1983.0,0.24785358904075777
樹林,03F-055.9SN,24.930225,121.312458,4.0,10,1884.0,-0.2506363789241449
樹林,03F-055.9SN,24.930225,121.312458,4.0,11,1884.0,-0.35565499874304235
樹林,03F-064.8SN,24.878792,121.250839,3.0,3,1795.5,-0.8168386467733139
樹林,03F-064.8SN,24.878792,121.250839,3.0,4,1795.5,-0.7665756410084416
樹林,03F-064.8SN,24.878792,121.250839,3.0,5,1782.0,-0.6742504593726463
樹林,03F-064.8SN,24.878792,121.250839,3.0,6,1782.0,-0.39642901480794174
樹林,03F-064.8SN,24.878792,121.250839,3.0,7,908.5,0.04083577389380258
樹林,03F-064.8SN,24.878792,121.250839,3.0,8,908.5,0.5967382295636459
樹林,03F-064.8SN,24.878792,121.250839,3.0,9,20.0,0.11950850082957559
樹林,03F-064.8SN,24.878792,121.250839,3.0,10,20.0,-0.33474075850301976
樹林,05F-000.0S,25.035183,121.623019,3.0,4,1032.0,-0.7319475507740906
樹林,05F-000.0S,25.035183,121.623019,3.0,5,1032.0,-0.7233270925618733
樹林,05F-000.0S,25.035183,121.623019,3.0,6,1147.5,-0.5239476132474092
樹林,05F-000.0S,25.035183,121.623019,3.0,7,1147.5,-0.13653554495248046
樹林,05F-000.0S,25.035183,121.623019,3.0,8,1020.0,0.295439943420896
樹林,05F-000.0S,25.035183,121.623019,3.0,9,1020.0,0.025977410830503204
樹林,05F-000.0S,25.035183,121.623019,3.0,10,1009.5,-0.13205642795621042
樹林,05F-000.0S,25.035183,121.623019,3.0,11,1009.5,-0.6747578802941908
樹林,05F-000.1N,25.035036,121.624719,3.0,4,975.5,-0.7323609274338234
樹林,05F-000.1N,25.035036,121.624719,3.0,5,975.5,-0.7239268931882715
樹林,05F-000.1N,25.035036,121.624719,3.0,6,1047.0,-0.5245115149176282
樹林,05F-000.1N,25.035036,121.624719,3.0,7,1047.0,-0.13703162905792532
樹林,05F-000.1N,25.035036,121.624719,3.0,8,1036.0,0.2940495214530267
樹林,05F-000.1N,25.035036,121.624719,3.0,9,1036.0,0.024507394163893727
樹林,05F-000.1N,25.035036,121.624719,3.0,10,962.0,-0.13210513158231257
樹林,05F-000.1N,25.035036,121.624719,3.0,11,962.0,-0.6755839096613838
樹林,05F-005.5SN,24.996503,121.652086,3.0,4,1576.5,-0.7332020007268687
樹林,05F-005.5SN,24.996503,121.652086,3.0,5,1576.5,-0.7269983801364429
樹林,05F-005.5SN,24.996503,121.652086,3.0,6,1621.5,-0.5273736341275077
樹林,05F-005.5SN,24.996503,121.652086,3.0,7,1621.5,-0.14998476843655137
樹林,05F-005.5SN,24.996503,121.652086,3.0,8,1607.0,0.27433404371553854
樹林,05F-005.5SN,24.996503,121.652086,3.0,9,1607.0,0.013459184858098728
樹林,05F-005.5SN,24.996503,121.652086,3.0,10,1460.0,-0.12830354259883844
樹林,05F-005.5SN,24.996503,121.652086,3.0,11,1460.0,-0.6948658058639835
樹林,05F-028.7SN,24.842714,121.789183,2.0,3,1581.5,-0.8711725870380469
樹林,05F-028.7SN,24.842714,121.789183,2.0,4,1581.5,-0.846849192922218
樹林,05F-028.7SN,24.842714,121.789183,2.0,5,1512.5,-0.8687037676353853
樹林,05F-028.7SN,24.842714,121.789183,2.0,6,1512.5,-0.7867794289603464
樹林,05F-028.7SN,24.842714,121.789183,2.0,7,1691.5,-0.1515242752249129
樹林,05F-028.7SN,24.842714,121.789183,2.0,8,1691.5,-0.03254692968820833
樹林,05F-028.7SN,24.842714,121.789183,2.0,9,1532.5,-0.46010115194256734
樹林,05F-028.7SN,24.842714,121.789183,2.0,10,1532.5,-0.2913620713769738
樹林,05F-030.9SN,24.823656,121.786347,2.0,4,1590.5,-0.8508545007120376
樹林,05F-030.9SN,24.823656,121.786347,2.0,5,1590.5,-0.8759937561911226
樹林,05F-030.9SN,24.823656,121.786347,2.0,6,1709.0,-0.8067322976704057
樹林,05F-030.9SN,24.823656,121.786347,2.0,7,1709.0,-0.16215025832375582
樹林,05F-030.9SN,24.823656,121.786347,2.0,8,1727.5,-0.07246015176558
樹林,05F-030.9SN,24.823656,121.786347,2.0,9,1727.5,-0.4980152737425681
樹林,05F-030.9SN,24.823656,121.786347,2.0,10,1603.0,-0.3061002891116552
樹林,05F-030.9SN,24.823656,121.786347,2.0,11,1603.0,-0.40662530684837506
樹林,05F-043.8N,24.711028,121.789478,2.0,4,981.0,-0.8746502291459906
樹林,05F-043.8N,24.711028,121.789478,2.0,5,981.0,-0.8989339833588873
樹林,05F-043.8N,24.711028,121.789478,2.0,6,1119.0,-0.8502553831592292
樹林,05F-043.8N,24.711028,121.789478,2.0,7,1119.0,-0.21089394028888975
樹林,05F-043.8N,24.711028,121.789478,2.0,8,1058.0,-0.13994830043993176
樹林,05F-043.8N,24.711028,121.789478,2.0,9,1058.0,-0.598116380546584
樹林,05F-043.8N,24.711028,121.789478,2.0,10,1006.0,-0.3456491538997145
樹林,05F-043.8N,24.711028,121.789478,2.0,11,1006.0,-0.3924140935853519
樹林,05F-043.9S,24.710683,121.789461,2.0,4,909.5,-0.8747669999885508
樹林,05F-043.9S,24.710683,121.789461,2.0,5,909.5,-0.8989865038386141
樹林,05F-043.9S,24.710683,121.789461,2.0,6,1058.0,-0.8502553674050222
樹林,05F-043.9S,24.710683,121.789461,2.0,7,1058.0,-0.21111072415258753
樹林,05F-043.9S,24.710683,121.789461,2.0,8,959.0,-0.1398004598818409
樹林,05F-043.9S,24.710683,121.789461,2.0,9,959.0,-0.5982573673203483
樹林,05F-043.9S,24.710683,121.789461,2.0,10,925.5,-0.3457077980330779
樹林,05F-043.9S,24.710683,121.789461,2.0,11,925.5,-0.3924560411190917
樹林,05F-049.4S,24.662581,121.799908,2.0,4,1032.0,-0.9007270135909294
樹林,05F-049.4S,24.662581,121.799908,2.0,5,1032.0,-0.9156955300404392
樹林,05F-049.4S,24.662581,121.799908,2.0,6,1087.5,-0.8669507995962923
樹林,05F-049.4S,24.662581,121.799908,2.0,7,1087.5,-0.2611551097714092
樹林,05F-049.4S,24.662581,121.799908,2.0,8,1048.0,-0.1459087861512478
樹林,05F-049.4S,24.662581,121.799908,2.0,9,1048.0,-0.6572773294746249
樹林,05F-049.4S,24.662581,121.799908,2.0,10,975.0,-0.36892280970425756
樹林,05F-049.4S,24.662581,121.799908,2.0,11,975.0,-0.39520985846516954
樹林,05F-052.8N,24.632728,121.806958,2.0,4,988.0,-0.9237352990554075
樹林,05F-052.8N,24.632728,121.806958,2.0,5,988.0,-0.9339242980710695
樹林,05F-052.8N,24.632728,121.806958,2.0,6,1053.5,-0.8933606917723581
樹林,05F-052.8N,24.632728,121.806958,2.0,7,1053.5,-0.3076591841778973
樹林,05F-052.8N,24.632728,121.806958,2.0,8,971.5,-0.17867811472339318
樹林,05F-052.8N,24.632728,121.806958,2.0,9,971.5,-0.7291285067530414
樹林,05F-052.8N,24.632728,121.806958,2.0,10,979.0,-0.396616658574408
樹林,05F-052.8N,24.632728,121.806958,2.0,11,979.0,-0.3934694661051428
樹林,05F-R11.3SN,24.733789,121.782022,1.0,3,1595.5,-0.8805444583387774
樹林,05F-R11.3SN,24.733789,121.782022,1.0,4,1595.5,-0.8667630400140443
樹林,05F-R11.3SN,24.733789,121.782022,1.0,5,1537.5,-0.8970272661463228
樹林,05F-R11.3SN,24.733789,121.782022,1.0,6,1537.5,-0.8560739670642297
樹林,05F-R11.3SN,24.733789,121.782022,1.0,7,1702.5,-0.197431563458261
樹林,05F-R11.3SN,24.733789,121.782022,1.0,8,1702.5,-0.1633973701016634
樹林,05F-R11.3SN,24.733789,121.782022,1.0,9,1592.5,-0.5983712288062873
樹林,05F-R11.3SN,24.733789,121.782022,1.0,10,1592.5,-0.34533409125207665
泰山,01F-000.5N,25.11831111,121.7316361,2.0,4,909.5,-0.9366525529468444
泰山,01F-000.5N,25.11831111,121.7316361,2.0,5,909.5,-0.9285940728262452
泰山,01F-000.5N,25.11831111,121.7316361,2.0,6,1009.5,-0.720612448816846
泰山,01F-000.5N,25.11831111,121.7316361,2.0,7,1009.5,0.13554428457924003
泰山,01F-000.5N,25.11831111,121.7316361,2.0,8,1428.5,0.3536986955413229
泰山,01F-000.5N,25.11831111,121.7316361,2.0,9,1428.5,-0.3080917569424651
泰山,01F-000.5N,25.11831111,121.7316361,2.0,10,1011.5,-0.3058849117604996
泰山,01F-000.5N,25.11831111,121.7316361,2.0,11,1011.5,-0.2855886469237313
泰山,01F-000.5S,25.11878611,121.7317639,2.0,4,906.5,-0.9381491979459836
泰山,01F-000.5S,25.11878611,121.7317639,2.0,5,906.5,-0.9302710830367458
泰山,01F-000.5S,25.11878611,121.7317639,2.0,6,980.0,-0.7221459565448304
泰山,01F-000.5S,25.11878611,121.7317639,2.0,7,980.0,0.1370874515799113
泰山,01F-000.5S,25.11878611,121.7317639,2.0,8,1403.5,0.3532619383464893
泰山,01F-000.5S,25.11878611,121.7317639,2.0,9,1403.5,-0.3109215696750621
泰山,01F-000.5S,25.11878611,121.7317639,2.0,10,971.0,-0.30657302792245406
泰山,01F-000.5S,25.11878611,121.7317639,2.0,11,971.0,-0.28365948757395354
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,4,1638.0,-0.9090017527468404
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,5,1638.0,-0.8977473952257542
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,6,1517.5,-0.692339610187079
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,7,1517.5,0.10681460664610518
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,8,1723.5,0.3612302532311728
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,9,1723.5,-0.2560213889857108
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,10,1467.0,-0.2926454072157523
泰山,01F-001.7SN,25.10956667,121.7259056,2.0,11,1467.0,-0.32179677207613683
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,4,1593.0,-0.8860981334044237
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,5,1593.0,-0.8724132530594432
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,6,1634.5,-0.6690151925938811
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,7,1634.5,0.08267160021794437
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,8,1629.0,0.3666197816538786
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,9,1629.0,-0.2132313862073747
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,10,1495.0,-0.2808552783653584
泰山,01F-002.9SN,25.10283611,121.7178556,2.0,11,1495.0,-0.35268699937627407
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,4,1788.5,-0.8354851171186851
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,5,1788.5,-0.817446014781956
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,6,1902.0,-0.6179325669452523
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,7,1902.0,0.02756001356995928
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,8,1810.5,0.37440517917519817
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,9,1810.5,-0.12037388839547628
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,10,1799.0,-0.2510277168531087
泰山,01F-006.1SN,25.0882722,121.6936444,4.0,11,1799.0,-0.42532164661669114
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,4,2477.0,-0.7894026496020197
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,5,2477.0,-0.7692580941613231
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,6,2663.5,-0.5722062144470854
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,7,2663.5,-0.02519797951572243
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,8,2376.5,0.3746499170241308
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,9,2376.5,-0.038621019313633806
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,10,2368.5,-0.2168386413028949
泰山,01F-009.9SN,25.07604444,121.6594222,3.0,11,2368.5,-0.4987548834845743
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,4,1609.5,-0.7535033069448819
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,5,1609.5,-0.7306898520599193
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,6,1652.5,-0.5349352541931635
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,7,1652.5,-0.05387689108420657
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,8,1530.5,0.39018785061771294
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,9,1530.5,0.033670473483414655
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,10,1537.0,-0.1888224742660859
泰山,01F-014.7SN,25.06564444,121.6135194,2.0,11,1537.0,-0.5396229597303144
泰山,01F-015.3SN,25.064911,121.607778,3.0,4,2147.5,-0.7510091657038941
泰山,01F-015.3SN,25.064911,121.607778,3.0,5,2147.5,-0.727159732951604
泰山,01F-015.3SN,25.064911,121.607778,3.0,6,1674.5,-0.5316160103619445
泰山,01F-015.3SN,25.064911,121.607778,3.0,7,1674.5,-0.051325728028942655
泰山,01F-015.3SN,25.064911,121.607778,3.0,8,1680.5,0.39793666298480124
泰山,01F-015.3SN,25.064911,121.607778,3.0,9,1680.5,0.04212597229182273
泰山,01F-015.3SN,25.064911,121.607778,3.0,10,1536.5,-0.18848802922563254
泰山,01F-015.3SN,25.064911,121.607778,3.0,11,1536.5,-0.5353603947352711
泰山,01F-018.2S,25.06898611,121.5802306,2.0,3,1119.5,-0.8114907731208489
泰山,01F-018.2S,25.06898611,121.5802306,2.0,4,1119.5,-0.7443794590900913
泰山,01F-018.2S,25.06898611,121.5802306,2.0,5,1053.0,-0.712009080561223
泰山,01F-018.2S,25.06898611,121.5802306,2.0,6,1053.0,-0.5180638438734811
泰山,01F-018.2S,25.06898611,121.5802306,2.0,7,1176.0,-0.014947053795272792
泰山,01F-018.2S,25.06898611,121.5802306,2.0,8,1176.0,0.46266017910079915
泰山,01F-018.2S,25.06898611,121.5802306,2.0,9,1116.0,0.08647984919961041
泰山,01F-018.2S,25.06898611,121.5802306,2.0,10,1116.0,-0.20027770356086597
泰山,01F-021.3N,25.073053,121.550358,2.0,5,1143.5,-0.6927679236051104
泰山,01F-021.3N,25.073053,121.550358,2.0,6,1143.5,-0.4996493492289923
泰山,01F-021.3N,25.073053,121.550358,2.0,7,1214.0,0.03304489976849248
泰山,01F-021.3N,25.073053,121.550358,2.0,8,1214.0,0.5455124312762337
泰山,01F-021.3N,25.073053,121.550358,2.0,9,1203.0,0.1454925262682784
泰山,01F-021.3N,25.073053,121.550358,2.0,10,1203.0,-0.2081907722727669
泰山,01F-021.3N,25.073053,121.550358,2.0,11,1043.5,-0.40573265728246094
泰山,01F-021.3N,25.073053,121.550358,2.0,12,1043.5,-0.5412935564228338
泰山,01F-023.3N,25.07301944,121.5307028,4.0,5,1226.5,-0.678775263739058
泰山,01F-023.3N,25.07301944,121.5307028,4.0,6,1226.5,-0.4852463519827128
泰山,01F-023.3N,25.07301944,121.5307028,4.0,7,1336.0,0.06530811529509761
泰山,01F-023.3N,25.07301944,121.5307028,4.0,8,1336.0,0.6013032993861844
泰山,01F-023.3N,25.07301944,121.5307028,4.0,9,1302.5,0.18932444803140336
泰山,01F-023.3N,25.07301944,121.5307028,4.0,10,1302.5,-0.2063616026007384
泰山,01F-023.3N,25.07301944,121.5307028,4.0,11,1147.0,-0.3612246261912453
泰山,01F-023.3N,25.07301944,121.5307028,4.0,12,1147.0,-0.5354954395974345
泰山,01F-024.8S,25.07763056,121.5166028,4.0,3,1317.0,-0.774350385766732
泰山,01F-024.8S,25.07763056,121.5166028,4.0,4,1317.0,-0.7052728617996343
泰山,01F-024.8S,25.07763056,121.5166028,4.0,5,1249.0,-0.6473672276290607
泰山,01F-024.8S,25.07763056,121.5166028,4.0,6,1249.0,-0.4402949503849469
泰山,01F-024.8S,25.07763056,121.5166028,4.0,7,1348.5,0.07977281211881837
泰山,01F-024.8S,25.07763056,121.5166028,4.0,8,1348.5,0.6637256030308009
泰山,01F-024.8S,25.07763056,121.5166028,4.0,9,1328.0,0.25681403333030095
泰山,01F-024.8S,25.07763056,121.5166028,4.0,10,1328.0,-0.20880324109850334
泰山,01F-025.6N,25.07806667,121.5091056,4.0,3,1322.5,-0.7751886164318125
泰山,01F-025.6N,25.07806667,121.5091056,4.0,4,1322.5,-0.7071362823865862
泰山,01F-025.6N,25.07806667,121.5091056,4.0,5,1243.0,-0.648030975542956
泰山,01F-025.6N,25.07806667,121.5091056,4.0,6,1243.0,-0.4421096279611794
泰山,01F-025.6N,25.07806667,121.5091056,4.0,7,1325.5,0.07980031603223144
泰山,01F-025.6N,25.07806667,121.5091056,4.0,8,1325.5,0.6646294198066314
泰山,01F-025.6N,25.07806667,121.5091056,4.0,9,1279.0,0.2519951706252466
泰山,01F-025.6N,25.07806667,121.5091056,4.0,10,1279.0,-0.2186667914375065
泰山,01F-025.6N,25.07806667,121.5091056,4.0,11,1107.5,-0.34922982665875124
泰山,01F-025.6N,25.07806667,121.5091056,4.0,12,1107.5,-0.5564221851024657
泰山,01F-026.4S,25.07746389,121.5013861,4.0,4,1199.5,-0.7097023835862601
泰山,01F-026.4S,25.07746389,121.5013861,4.0,5,1199.5,-0.6493526721517072
泰山,01F-026.4S,25.07746389,121.5013861,4.0,6,1428.0,-0.44492580246454133
泰山,01F-026.4S,25.07746389,121.5013861,4.0,7,1428.0,0.07722906896069838
泰山,01F-026.4S,25.07746389,121.5013861,4.0,8,1234.0,0.6621169876609397
泰山,01F-026.4S,25.07746389,121.5013861,4.0,9,1234.0,0.2438122245311535
泰山,01F-026.4S,25.07746389,121.5013861,4.0,10,1271.0,-0.23096742346725618
泰山,01F-026.4S,25.07746389,121.5013861,4.0,11,1271.0,-0.34840692763102604
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,5,2044.0,-0.6644970144516051
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,6,2044.0,-0.47096644515409464
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,7,2169.5,0.030838980112681363
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,8,2169.5,0.6051563247546952
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,9,1993.0,0.15748113087332347
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,10,1993.0,-0.32391080415751183
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,11,1940.5,-0.382979413034175
泰山,01F-029.3SN,25.07479722,121.4729611,4.0,12,1940.5,-0.6228265310743498
泰山,01F-033.9SN,25.068239,121.428764,5.0,4,1412.5,-0.7825015327840631
泰山,01F-033.9SN,25.068239,121.428764,5.0,5,1412.5,-0.7121538722154755
泰山,01F-033.9SN,25.068239,121.428764,5.0,6,1462.0,-0.5620606701124548
泰山,01F-033.9SN,25.068239,121.428764,5.0,7,1462.0,-0.10093896305381847
泰山,01F-033.9SN,25.068239,121.428764,5.0,8,1409.0,0.4482644667323927
泰山,01F-033.9SN,25.068239,121.428764,5.0,9,1409.0,-0.15677108170354057
泰山,01F-033.9SN,25.068239,121.428764,5.0,10,1384.5,-0.6811058421027207
泰山,01F-033.9SN,25.068239,121.428764,5.0,11,1384.5,-0.5108500991503626
泰山,01F-034.0N,25.068,121.428056,6.0,3,1376.5,-0.8220923430536935
泰山,01F-034.0N,25.068,121.428056,6.0,4,1376.5,-0.7833036885359758
泰山,01F-034.0N,25.068,121.428056,6.0,5,1296.0,-0.7129585924667031
泰山,01F-034.0N,25.068,121.428056,6.0,6,1296.0,-0.5636930699731985
泰山,01F-034.0N,25.068,121.428056,6.0,7,1434.5,-0.10303392927723287
泰山,01F-034.0N,25.068,121.428056,6.0,8,1434.5,0.4458255846264882
泰山,01F-034.0N,25.068,121.428056,6.0,9,1396.0,-0.16242164498180076
泰山,01F-034.0N,25.068,121.428056,6.0,10,1396.0,-0.6877213872398664
泰山,01F-037.6SN,25.058667,121.397306,5.0,3,2065.0,-0.8182865187982392
泰山,01F-037.6SN,25.058667,121.397306,5.0,4,2065.0,-0.7669100007943808
泰山,01F-037.6SN,25.058667,121.397306,5.0,5,1976.5,-0.6937033660579
泰山,01F-037.6SN,25.058667,121.397306,5.0,6,1976.5,-0.5146558494962153
泰山,01F-037.6SN,25.058667,121.397306,5.0,7,2285.0,-0.04659330322295073
泰山,01F-037.6SN,25.058667,121.397306,5.0,8,2285.0,0.5121749930879742
泰山,01F-037.6SN,25.058667,121.397306,5.0,9,2047.5,-0.021183772902008017
泰山,01F-037.6SN,25.058667,121.397306,5.0,10,2047.5,-0.5252220741873523
泰山,01F-041.3SN,25.064969,121.363561,5.0,3,2017.5,-0.8158156888994982
泰山,01F-041.3SN,25.064969,121.363561,5.0,4,2017.5,-0.7528113496297039
泰山,01F-041.3SN,25.064969,121.363561,5.0,5,1935.5,-0.6779312301554036
泰山,01F-041.3SN,25.064969,121.363561,5.0,6,1935.5,-0.46474011059722203
泰山,01F-041.3SN,25.064969,121.363561,5.0,7,2149.5,0.013104339074309754
泰山,01F-041.3SN,25.064969,121.363561,5.0,8,2149.5,0.5851832465872407
泰山,01F-041.3SN,25.064969,121.363561,5.0,9,1979.5,0.08712335604543735
泰山,01F-041.3SN,25.064969,121.363561,5.0,10,1979.5,-0.41009935318979973
泰山,01F-046.7SN,25.047075,121.317761,4.0,3,2149.0,-0.8181670737880966
泰山,01F-046.7SN,25.047075,121.317761,4.0,4,2149.0,-0.740426214661522
